Field1
"Middle Age Riot
@middleageriot
·
Jan 24
Jesus Christ: Willing to sacrifice himself to save others.

Donald Trump: Willing to sacrifice others to save himself.

Evangelicals: Unwilling to acknowledge the difference.
25
658
1.8K"
"Dan.
@DanComp02107462
·
Jan 7
In the Gospel of Matthew, Jesus said that the gate is narrow 
( 7:13-14 ) The easier route through life is the path of happiness; which has side roads to decadence and self- indulgences. But the way to eternal life is marked by self- sacrifice and humanity.
2
8
34"
"Kathie Lee Gifford
@KathieLGifford
·
Jan 29
Through Jesus, therefore, let us continually offer to God the sacrifice of praise – the fruit of our lips that confess His name. Hebrews 13:15
28
156
1.7K"
"Kelly Tallent
@joyfulpessimst
·
Jan 8
Sitting in Mass, my 11 yr old & I are flanking my 5 yr old. 

Priest says (not verbatim): “But the real gift is not what the magi brought to Jesus.”

5 whispers: “It’s the sacrifice.”

P: “It’s the sacrifice of Jesus on the cross.”

11 yr old and I look at each other bug-eyed.
50
146
1.9K"
"Love Like JESUS
@_LoveLike_JESUS
·
Jan 31
.
Anything good in Life’s
Gonna take a Sacrifice

Don’t ever give up the Fight
Everything you need in Life
was given by HIS Sacrifice

    “Thank You JESUS”
.
20
233
688"
"Joshua Bingham
@binghamology
·
Jan 21
Some of us are just too causal in our relationship with God......

Side Chick Christianity will never yield the fruits of Covenant Relationship with Jesus. 

Selah.
11
150
508"
"Bishop J. Strickland
@Bishopoftyler
·
Jan 31
Never, never, never despair in your sinfulness...Jesus Christ suffered & died for YOUR forgiveness. Embrace His loving sacrifice for yourself by repenting of your sins, confessing them in humility & seeking to live the fullness of His Good News. He begs us to share Life with Him!
13
268
1.1K"
"Gerry McCann
@themerry_monk
·
Jan 12
God is a God of LOVE, not an extremist. He can’t hurt, kill and destroy. Jesus shows us: self-sacrifice for LOVE #leadership #personalgrowth
4
13"
"Judy Wu Dominick
@judydominick
·
Jan 30
I encourage married folks who preach/teach to avoid using marriage/parenting metaphors fm your own lives when discussing the love of God. Use the life of Jesus instead. He was single & his life was characterized by sacrifice, simplicity, courage, & solidarity w/the marginalized.
20
84
728"
"Rylee Praytor
@rcpraytor
·
Jan 25
we all have a past full of failures and mistakes. when these things come to your mind don’t be ashamed, instead be reminded of where Jesus has brought you from. be reminded of His grace, His mercy, His unconditional love, and His sacrifice.
2
116
582"
"⁣✰ S K Y E ⁣✰
@skyeelaynee
·
Jan 23
taking up your cross and following Jesus comes with some hard sacrifices sometimes. but because of the great sacrifice He was for us, we owe it to Him
8
107
795"
"Tim Burt
@TimBurt
·
Jan 24
Jesus came and paid the penalty for our sins and imperfections. Our #faith in #Jesus and in His sacrifice of taking the punishment for our sins, is what makes us righteous before our Heavenly Father. Our faith in what Jesus did is what makes us spotless in God’s eyes.
2
111
234"
